0	2026-06-25 16:32:33	#ARC-FILE#	1.1a	2026-05-01	2026-05-31	COBAS INTEGRA400	400252	3.6.2.1904 (1904)	CHARLES DRALEKU																
40	2026-05-26 16:05:37	BILT3	WA	164831	1334001-G	SER	mg/dL	 	  0.26	  0.00205	R	F	2013-05-16												
40	2026-05-26 16:08:12	CREJ2	WA	164831	1334001-G	SER	mg/dL	 	  0.48	  0.00249	R	F	2013-05-16												
40	2026-05-26 16:08:17	GGTS2	WA	164831	1334001-G	SER	U/L	 	  28.7	  0.00303	R	F	2013-05-16												
40	2026-05-26 16:08:28	MG-2	PT INITIALS: AP	1243261I	3	SER	mg/dL	< RR  1.70	  1.63	 -0.3539	R	M	1994-02-16												
40	2026-05-26 16:08:38	LDHI2	WA	164831	1334001-G	SER	U/L	 	  333.1	  0.02500	R	F	2013-05-16												
40	2026-05-26 16:08:48	PHOS2	WA	164831	1334001-G	SER	mg/dL	> RR  5.00	  5.20	  0.32094	R	F	2013-05-16												
40	2026-05-26 16:08:58	TP2	WA	164831	1334001-G	SER	g/dL	 	  6.7	  0.04952	R	F	2013-05-16												
50	2026-05-26 16:08:58	BUN	MR	164602	1333979-A	SER	mg/dL	 	  9.9	  0.00000	R	M	1985-07-17												
40	2026-05-26 16:09:09	UREAL	WA	164831	1334001-G	SER	mg/dL	 	  13.55	  0.01824	R	F	2013-05-16												
40	2026-05-26 16:09:19	ALP2L	WA	164831	1334001-G	SER	U/L	> RR  187.0	  274.0	  0.05063	R	F	2013-05-16												
40	2026-05-26 16:09:30	MG-2	WA	164831	1334001-G	SER	mg/dL	 	  2.26	 -0.2255	R	F	2013-05-16												
40	2026-05-26 16:09:41	GLUC3	WA	164831	1334001-G	PLA	mg/dL	> RR  100.00	  104.72	  0.17062	R	F	2013-05-16												
40	2026-05-26 16:12:18	ALP2L	WJV	141176	1334008-C	SER	U/L	> RR  281.0	  417.2	  0.07672	R	M	2023-01-19												
40	2026-05-26 16:12:23	ALTL	WJV	141176	1334008-C	SER	U/L	> RR  39.0	  212.5	  0.03829	R	M	2023-01-19												
40	2026-05-26 16:12:43	K-I	WJV	141176	1334008-C	SER	mmol/L	>	  4.23	  15.9061	R	M	2023-01-19												
40	2026-05-26 16:12:43	CL-I	WJV	141176	1334008-C	SER	mmol/L	>	  101.4	  131.587	R	M	2023-01-19												
40	2026-05-26 16:12:52	ASTL	WJV	141176	1334008-C	SER	U/L	> RR  56.0	  187.2	  0.03344	R	M	2023-01-19												
40	2026-05-26 16:13:03	CRP4	WJV	141176	1334008-C	SER	mg/L	< TEST RNG	< 0.60	  0.00249	R	M	2023-01-19												
50	2026-05-26 16:14:27	BUN	WA	164831	1334001-G	SER	mg/dL	< RR  7.0	  6.3	  0.00000	R	F	2013-05-16												
40	2026-05-26 16:15:43	NA-I	WJV	141176	1334008-C	SER	mmol/L	>	  135.1	  72.6723	R	M	2023-01-19												
40	2026-05-26 17:53:36	NA-I	NRT	134101	1334022-K	SER	mmol/L	 	  135.9	  72.9052	R	F	2022-08-11												
40	2026-05-26 17:53:36	CL-I	NRT	134101	1334022-K	SER	mmol/L	 	  103.2	  131.302	R	F	2022-08-11												
40	2026-05-26 17:53:36	K-I	NRT	134101	1334022-K	SER	mmol/L	 	  4.41	  16.9542	R	F	2022-08-11												
40	2026-05-26 17:54:03	ALB2	NRT	134101	1334022-K	SER	g/dL	 	  4.5	  0.02953	R	F	2022-08-11												
40	2026-05-26 17:54:08	ALTL	NRT	134101	1334022-K	SER	U/L	 	  10.8	  0.00119	R	F	2022-08-11												
40	2026-05-26 17:54:17	ASTL	NRT	134101	1334022-K	SER	U/L	 	  23.1	  0.00331	R	F	2022-08-11												
40	2026-05-26 17:54:31	CA2	NRT	134101	1334022-K	SER	mg/dL	 	  9.78	  0.11996	R	F	2022-08-11												
40	2026-05-26 17:54:42	BILD2	NRT	134101	1334022-K	SER	mg/dl	 	  0.16	  0.00191	R	F	2022-08-11												
40	2026-05-26 17:54:52	BILT3	NRT	134101	1334022-K	SER	mg/dL	 	  0.31	  0.00230	R	F	2022-08-11												
40	2026-05-26 17:55:14	CREJ2	NRT	134101	1334022-K	SER	mg/dL	 	  0.40	  0.00223	R	F	2022-08-11												
40	2026-05-26 17:55:24	LDHI2	NRT	134101	1334022-K	SER	U/L	 	  292.6	  0.02203	R	F	2022-08-11												
40	2026-05-26 17:55:34	UREAL	NRT	134101	1334022-K	SER	mg/dL	 	  21.01	  0.02862	R	F	2022-08-11												
40	2026-05-26 17:55:47	K-I	WD	164603	1333995-A	SER	mmol/L	 	  4.30	  16.2813	R	M	1999-03-03												
40	2026-05-26 17:55:47	NA-I	WD	164603	1333995-A	SER	mmol/L	 	  137.5	  73.1770	R	M	1999-03-03												
40	2026-05-26 17:55:48	CL-I	WD	164603	1333995-A	SER	mmol/L	 	  102.7	  131.457	R	M	1999-03-03												
40	2026-05-26 17:55:56	ALP2L	NRT	134101	1334022-K	SER	U/L	 	  358.4	  0.06601	R	F	2022-08-11												
40	2026-05-26 17:56:07	MG-2	NRT	134101	1334022-K	SER	mg/dL	 	  1.96	 -0.2856	R	F	2022-08-11												
40	2026-05-26 17:56:17	ALTL	KM	23688	1334024-Y	SER	U/L	 	  14.9	  0.00195	R	F	1972-07-15												
40	2026-05-26 17:56:27	ASTL	KM	23688	1334024-Y	SER	U/L	 	  23.8	  0.00344	R	F	1972-07-15												
40	2026-05-26 17:56:40	NA-I	NS	163421	1334019-C	SER	mmol/L	 	  136.4	  72.9828	R	F	2000-08-15												
40	2026-05-26 17:56:40	K-I	NS	163421	1334019-C	SER	mmol/L	 	  4.30	  16.2554	R	F	2000-08-15												
40	2026-05-26 17:56:40	CL-I	NS	163421	1334019-C	SER	mmol/L	 	  106.1	  130.758	R	F	2000-08-15												
40	2026-05-26 17:56:49	CREJ2	KM	23688	1334024-Y	SER	mg/dL	 	  0.59	  0.00291	R	F	1972-07-15												
40	2026-05-26 17:57:00	UREAL	KM	23688	1334024-Y	SER	mg/dL	 	  15.52	  0.02098	R	F	1972-07-15												
40	2026-05-26 17:57:21	A1-W3	KM	23688	1334024-Y	HEM	mmol/L	 	  0.4569	  0.17503	R	F	1972-07-15												
40	2026-05-26 17:57:21	HB-W3	KM	23688	1334024-Y	HEM	mmol/L	 	  9.1499	  0.06232	R	F	1972-07-15												
40	2026-05-26 17:58:05	K-I	NS	163422	1334020-G	SER	mmol/L	 	  4.04	  14.6509	R	F	2009-01-07												
40	2026-05-26 17:58:05	NA-I	NS	163422	1334020-G	SER	mmol/L	 	  136.6	  72.9958	R	F	2009-01-07												
40	2026-05-26 17:58:06	CL-I	NS	163422	1334020-G	SER	mmol/L	 	  104.7	  131.030	R	F	2009-01-07												
40	2026-05-26 17:58:15	ALTL	EK	187	1334026-E	SER	U/L	> RR  40.0	  65.9	  0.01134	R	F	1979-11-18												
40	2026-05-26 17:58:26	ASTL	EK	187	1334026-E	SER	U/L	> RR  40.0	  96.3	  0.01675	R	F	1979-11-18												
40	2026-05-26 17:58:36	CREJ2	EK	187	1334026-E	SER	mg/dL	 	  0.61	  0.00297	R	F	1979-11-18												
40	2026-05-26 17:58:57	UREAL	EK	187	1334026-E	SER	mg/dL	 	  15.92	  0.02153	R	F	1979-11-18												
40	2026-05-26 17:59:17	GLUC3	EK	187	1334026-E	PLA	mg/dL	 	  92.52	  0.15098	R	F	1979-11-18												
40	2026-05-26 17:59:30	ALB2	WD	164603	1333995-A	SER	g/dL	 	  4.0	  0.01672	R	M	1999-03-03												
40	2026-05-26 17:59:39	ALTL	WD	164603	1333995-A	SER	U/L	 	  28.4	  0.00443	R	M	1999-03-03												
40	2026-05-26 18:00:23	AMYL2	WD	164603	1333995-A	SER	U/L	> RR  100.0	  198.4	  0.02809	R	M	1999-03-03												
40	2026-05-26 18:00:33	ASTL	WD	164603	1333995-A	SER	U/L	 	  25.5	  0.00376	R	M	1999-03-03												
40	2026-05-26 18:00:45	CA2	WD	164603	1333995-A	SER	mg/dL	 	  9.51	  0.11667	R	M	1999-03-03												
50	2026-05-26 18:00:53	BUN	NRT	134101	1334022-K	SER	mg/dL	 	  9.8	  0.00000	R	F	2022-08-11												
40	2026-05-26 18:01:05	BILD2	WD	164603	1333995-A	SER	mg/dl	> RR  0.25	  0.34	  0.00400	R	M	1999-03-03												
40	2026-05-26 18:01:26	BILT3	WD	164603	1333995-A	SER	mg/dL	 	  0.52	  0.00318	R	M	1999-03-03												
40	2026-05-26 18:01:37	CREJ2	WD	164603	1333995-A	SER	mg/dL	 	  0.86	  0.00384	R	M	1999-03-03												
40	2026-05-26 18:01:57	GGTS2	WD	164603	1333995-A	SER	U/L	> RR  61.0	  108.0	  0.00976	R	M	1999-03-03												
50	2026-05-26 18:02:29	BUN	KM	23688	1334024-Y	SER	mg/dL	 	  7.3	  0.00000	R	F	1972-07-15												
40	2026-05-26 18:02:30	PHOS2	WD	164603	1333995-A	SER	mg/dL	 	  3.78	  0.26608	R	M	1999-03-03												
40	2026-05-26 18:02:41	TP2	WD	164603	1333995-A	SER	g/dL	< RR  6.4	  6.2	  0.04352	R	M	1999-03-03												
40	2026-05-26 18:02:51	UREAL	WD	164603	1333995-A	SER	mg/dL	 	  20.36	  0.02773	R	M	1999-03-03												
40	2026-05-26 18:03:01	ALP2L	WD	164603	1333995-A	SER	U/L	 	  89.2	  0.01693	R	M	1999-03-03												
40	2026-05-26 18:03:13	MG-2	WD	164603	1333995-A	SER	mg/dL	 	  2.08	 -0.2611	R	M	1999-03-03												
40	2026-05-26 18:03:22	ALB2	NS	163421	1334019-C	SER	g/dL	 	  3.8	  0.00980	R	F	2000-08-15												
40	2026-05-26 18:03:33	ALTL	NS	163421	1334019-C	SER	U/L	 	  16.9	  0.00231	R	F	2000-08-15												
40	2026-05-26 18:03:44	AMYL2	NS	163421	1334019-C	SER	U/L	 	  80.2	  0.01139	R	F	2000-08-15												
40	2026-05-26 18:03:54	ASTL	NS	163421	1334019-C	SER	U/L	 	  15.4	  0.00191	R	F	2000-08-15												
40	2026-05-26 18:04:05	CA2	NS	163421	1334019-C	SER	mg/dL	< RR  8.80	  8.54	  0.10532	R	F	2000-08-15												
50	2026-05-26 18:04:25	BUN	EK	187	1334026-E	SER	mg/dL	 	  7.4	  0.00000	R	F	1979-11-18												
40	2026-05-26 18:04:26	BILD2	NS	163421	1334019-C	SER	mg/dl	> RR  0.25	  0.29	  0.00345	R	F	2000-08-15												
40	2026-05-26 18:04:38	BILT3	NS	163421	1334019-C	SER	mg/dL	 	  0.63	  0.00363	R	F	2000-08-15												
40	2026-05-26 18:04:58	CREJ2	NS	163421	1334019-C	SER	mg/dL	 	  0.80	  0.00361	R	F	2000-08-15												
40	2026-05-26 18:05:10	GGTS2	NS	163421	1334019-C	SER	U/L	 	  28.5	  0.00302	R	F	2000-08-15												
40	2026-05-26 18:05:41	LDHI2	NS	163421	1334019-C	SER	U/L	 	  152.9	  0.01178	R	F	2000-08-15												
40	2026-05-26 18:05:52	PHOS2	NS	163421	1334019-C	SER	mg/dL	 	  3.07	  0.23826	R	F	2000-08-15												
40	2026-05-26 18:06:56	TP2	NS	163421	1334019-C	SER	g/dL	< RR  6.4	  6.3	  0.04478	R	F	2000-08-15												
40	2026-05-26 18:07:05	UREAL	NS	163421	1334019-C	SER	mg/dL	 	  18.37	  0.02495	R	F	2000-08-15												
40	2026-05-26 18:07:26	ALP2L	NS	163421	1334019-C	SER	U/L	 	  68.4	  0.01314	R	F	2000-08-15												
40	2026-05-26 18:07:38	MG-2	NS	163421	1334019-C	SER	mg/dL	 	  1.95	 -0.2881	R	F	2000-08-15												
40	2026-05-26 18:07:49	GLUC3	NS	163421	1334019-C	PLA	mg/dL	 	  66.83	  0.10963	R	F	2000-08-15												
40	2026-05-26 18:07:59	ALB2	NS	163422	1334020-G	SER	g/dL	 	  4.2	  0.02173	R	F	2009-01-07												
50	2026-05-26 18:08:09	BUN	WD	164603	1333995-A	SER	mg/dL	 	  9.5	  0.00000	R	M	1999-03-03												
40	2026-05-26 18:08:10	ALTL	NS	163422	1334020-G	SER	U/L	 	  11.5	  0.00132	R	F	2009-01-07												
40	2026-05-26 18:08:20	AMYL2	NS	163422	1334020-G	SER	U/L	> RR  39.0	  76.0	  0.01080	R	F	2009-01-07												
50	2026-05-26 18:08:20	RWD3	KM	23688	1334024-Y	HEM	%	> RR  5.90	  6.72	  0.00000	R	F	1972-07-15												
40	2026-05-26 18:08:42	ASTL	NS	163422	1334020-G	SER	U/L	 	  17.8	  0.00234	R	F	2009-01-07												
40	2026-05-26 18:08:53	CA2	NS	163422	1334020-G	SER	mg/dL	< RR  9.20	  8.76	  0.10793	R	F	2009-01-07												
40	2026-05-26 18:09:03	BILD2	NS	163422	1334020-G	SER	mg/dl	 	  0.12	  0.00152	R	F	2009-01-07												
40	2026-05-26 18:09:13	BILT3	NS	163422	1334020-G	SER	mg/dL	 	  0.21	  0.00187	R	F	2009-01-07												
40	2026-05-26 18:09:35	CREJ2	NS	163422	1334020-G	SER	mg/dL	 	  0.65	  0.00311	R	F	2009-01-07												
40	2026-05-26 18:09:56	GGTS2	NS	163422	1334020-G	SER	U/L	 	  15.2	  0.00189	R	F	2009-01-07												
40	2026-05-26 18:10:07	LDHI2	NS	163422	1334020-G	SER	U/L	 	  189.8	  0.01449	R	F	2009-01-07												
50	2026-05-26 18:12:33	BUN	NS	163421	1334019-C	SER	mg/dL	 	  8.6	  0.00000	R	F	2000-08-15												
40	2026-05-26 18:13:23	TP2	NS	163422	1334020-G	SER	g/dL	 	  6.6	  0.04817	R	F	2009-01-07												
40	2026-05-26 18:13:27	UREAL	NS	163422	1334020-G	SER	mg/dL	 	  12.19	  0.01635	R	F	2009-01-07												
40	2026-05-26 18:14:10	ALP2L	NS	163422	1334020-G	SER	U/L	 	  83.1	  0.01582	R	F	2009-01-07												
40	2026-05-26 18:14:21	MG-2	NS	163422	1334020-G	SER	mg/dL	 	  2.01	 -0.2766	R	F	2009-01-07												
40	2026-05-26 18:14:32	GLUC3	NS	163422	1334020-G	PLA	mg/dL	 	  94.63	  0.15438	R	F	2009-01-07												
40	2026-05-26 18:17:53	GLUC3	WD	164603	1333995-A	PLA	mg/dL	 	  66.38	  0.10891	R	M	1999-03-03												
50	2026-05-26 18:19:16	BUN	NS	163422	1334020-G	SER	mg/dL	< RR  7.0	  5.7	  0.00000	R	F	2009-01-07												
40	2026-05-26 18:20:00	NA-I	LJJ	163178	1334027-K	SER	mmol/L	 	  138.8	  73.4616	R	F	2023-09-03												
40	2026-05-26 18:20:00	K-I	LJJ	163178	1334027-K	SER	mmol/L	 	  4.88	  19.5809	R	F	2023-09-03												
40	2026-05-26 18:20:00	CL-I	LJJ	163178	1334027-K	SER	mmol/L	 	  105.9	  130.784	R	F	2023-09-03												
40	2026-05-26 18:20:10	ALB2	LJJ	163178	1334027-K	SER	g/dL	 	  4.6	  0.03190	R	F	2023-09-03												
40	2026-05-26 18:20:21	ALTL	LJJ	163178	1334027-K	SER	U/L	 	  10.5	  0.00114	R	F	2023-09-03												
40	2026-05-26 18:20:32	ASTL	LJJ	163178	1334027-K	SER	U/L	 	  23.5	  0.00338	R	F	2023-09-03												
40	2026-05-26 18:20:44	CA2	LJJ	163178	1334027-K	SER	mg/dL	 	  10.17	  0.12450	R	F	2023-09-03												
40	2026-05-26 18:20:54	BILD2	LJJ	163178	1334027-K	SER	mg/dl	 	  0.09	  0.00115	R	F	2023-09-03												
40	2026-05-26 18:21:03	BILT3	LJJ	163178	1334027-K	SER	mg/dL	 	  0.18	  0.00171	R	F	2023-09-03												
40	2026-05-26 18:21:14	CREJ2	LJJ	163178	1334027-K	SER	mg/dL	 	  0.39	  0.00219	R	F	2023-09-03												
40	2026-05-26 18:30:01	LDHI2	LJJ	163178	1334027-K	SER	U/L	 	  310.0	  0.02331	R	F	2023-09-03												
40	2026-05-26 18:30:05	UREAL	LJJ	163178	1334027-K	SER	mg/dL	 	  16.36	  0.02215	R	F	2023-09-03												
40	2026-05-26 18:30:15	ALP2L	LJJ	163178	1334027-K	SER	U/L	 	  291.0	  0.05372	R	F	2023-09-03												
40	2026-05-26 18:30:26	MG-2	LJJ	163178	1334027-K	SER	mg/dL	 	  2.10	 -0.2576	R	F	2023-09-03												
50	2026-05-26 18:35:22	BUN	LJJ	163178	1334027-K	SER	mg/dL	 	  7.6	  0.00000	R	F	2023-09-03												
40	2026-05-26 18:36:53	PHOS2	NRT	134101	1334022-K	SER	mg/dL	> RR  6.20	  6.61	  0.37578	R	F	2022-08-11												
40	2026-05-26 18:41:13	LDHI2	WD	164603	1333995-A	SER	U/L	 	  211.5	  0.01607	R	M	1999-03-03												
40	2026-05-26 18:43:53	PHOS2	NS	163422	1334020-G	SER	mg/dL	 	  4.07	  0.27707	R	F	2009-01-07												
40	2026-05-26 19:33:48	CREJ2	Undefined	Undefined	1334030-M	SER	mg/dL	 	  0.74	  0.00343	R	X													
40	2026-05-26 19:33:50	UREAL	Undefined	Undefined	1334030-M	SER	mg/dL	 	  23.70	  0.03237	R	X													
40	2026-05-26 19:34:16	A1-W3	Undefined	Undefined	1334030-M	HEM	mmol/L	 	  0.4278	  0.18027	R	X													
40	2026-05-26 19:34:16	HB-W3	Undefined	Undefined	1334030-M	HEM	mmol/L	 	  10.0847	  0.06855	R	X													
50	2026-05-26 19:39:19	BUN	Undefined	Undefined	1334030-M	SER	mg/dL	 	  11.1	  0.00000	R	X													
50	2026-05-26 19:44:49	RWD3	Undefined	Undefined	1334030-M	HEM	%	> RR  5.90	  6.03	  0.00000	R	X													
40	2026-05-27 12:23:45	HB-W3	Undefined	Undefined	1334031-E	HEM	mmol/L	 	  9.9077	  0.06737	R	X													
40	2026-05-27 12:23:46	A1-W3	Undefined	Undefined	1334031-E	HEM	mmol/L	 	  0.4443	  0.17732	R	X													
50	2026-05-27 12:34:26	RWD3	Undefined	Undefined	1334031-E	HEM	%	> RR  5.90	  6.25	  0.00000	R	X													
40	2026-05-28 11:01:26	ALTL	LT	277	1334048-B	SER	U/L	 	  29.5	  0.00464	R	M	1960-01-01												
40	2026-05-28 11:01:28	ASTL	LT	277	1334048-B	SER	U/L	 	  23.8	  0.00343	R	M	1960-01-01												
40	2026-05-28 11:01:53	BILD2	LT	277	1334048-B	SER	mg/dl	 	  0.20	  0.00245	R	M	1960-01-01												
40	2026-05-28 11:02:01	BILT3	LT	277	1334048-B	SER	mg/dL	 	  0.44	  0.00283	R	M	1960-01-01												
40	2026-05-28 11:02:12	CHOL2	LT	277	1334048-B	SER	mg/dL	 	  145.37	  0.16402	R	M	1960-01-01												
40	2026-05-28 11:02:22	HDLC4	LT	277	1334048-B	SER	mg/dL	 	  43.78	  0.09059	R	M	1960-01-01												
40	2026-05-28 11:02:33	LDLC3	LT	277	1334048-B	SER	mg/dL	 	  92.22	  0.07788	R	M	1960-01-01												
40	2026-05-28 11:02:44	TRIGL	LT	277	1334048-B	SER	mg/dL	 	  94.34	  0.06595	R	M	1960-01-01												
40	2026-05-28 11:02:54	UREAL	LT	277	1334048-B	SER	mg/dL	 	  27.55	  0.03773	R	M	1960-01-01												
40	2026-05-28 11:03:05	ALP2L	LT	277	1334048-B	SER	U/L	 	  60.5	  0.01170	R	M	1960-01-01												
40	2026-05-28 11:03:16	GLUC3	LT	277	1334048-B	PLA	mg/dL	 	  113.32	  0.18445	R	M	1960-01-01												
40	2026-05-28 11:03:27	A1-W3	LT	277	1334048-B	HEM	mmol/L	 	  0.5196	  0.16319	R	M	1960-01-01												
40	2026-05-28 11:03:27	HB-W3	LT	277	1334048-B	HEM	mmol/L	 	  10.7259	  0.07282	R	M	1960-01-01												
40	2026-05-28 11:03:48	HB-W3	CONTROL	NORMAL	1	HEM	mmol/L	 	  9.4468	  0.06430	R	X													
40	2026-05-28 11:03:48	A1-W3	CONTROL	NORMAL	1	HEM	mmol/L	 	  0.4069	  0.18397	R	X													
40	2026-05-28 11:04:10	HB-W3	CONTROL	PATHOLOGICAL	2	HEM	mmol/L	 	  9.2223	  0.06280	R	X													
40	2026-05-28 11:04:10	A1-W3	CONTROL	PATHOLOGICAL	2	HEM	mmol/L	 	  0.7484	  0.11507	R	X													
50	2026-05-28 11:08:13	BUN	LT	277	1334048-B	SER	mg/dL	 	  12.9	  0.00000	R	M	1960-01-01												
40	2026-05-28 11:12:59	ALB2	MB	153937	1334070-E	SER	g/dL	 	  3.8	  0.00929	R	M	1985-06-15												
40	2026-05-28 11:13:10	ALTL	MB	153937	1334070-E	SER	U/L	> RR  40.0	  84.5	  0.01476	R	M	1985-06-15												
40	2026-05-28 11:13:31	ASTL	MB	153937	1334070-E	SER	U/L	> RR  40.0	  244.7	  0.04401	R	M	1985-06-15												
40	2026-05-28 11:13:42	BILD2	MB	153937	1334070-E	SER	mg/dl	> RR  0.25	  0.48	  0.00573	R	M	1985-06-15												
40	2026-05-28 11:13:52	BILT3	MB	153937	1334070-E	SER	mg/dL	 	  0.71	  0.00400	R	M	1985-06-15												
40	2026-05-28 11:14:03	GGTS2	MB	153937	1334070-E	SER	U/L	> RR  61.0	  851.1	  0.07278	R	M	1985-06-15												
50	2026-05-28 11:14:04	RWD3	LT	277	1334048-B	HEM	%	> RR  5.90	  6.58	  0.00000	R	M	1960-01-01												
40	2026-05-28 11:14:25	ALP2L	MB	153937	1334070-E	SER	U/L	 	  108.6	  0.02046	R	M	1985-06-15												
50	2026-05-28 11:14:25	RWD3	CONTROL	NORMAL	1	HEM	%	> RR  5.90	  6.09	  0.00000	R	X													
40	2026-05-28 11:14:36	GLUC3	MB	153937	1334070-E	PLA	mg/dL	> RR  115.00	  156.99	  0.25474	R	M	1985-06-15												
50	2026-05-28 11:14:46	RWD3	CONTROL	PATHOLOGICAL	2	HEM	%	> RR  5.90	  9.58	  0.00000	R	X													
40	2026-05-28 11:15:38	NA-I	MB	153937	1334070-E	SER	mmol/L	 	  137.2	  72.2582	R	M	1985-06-15												
40	2026-05-28 11:15:38	CL-I	MB	153937	1334070-E	SER	mmol/L	 	  101.9	  129.853	R	M	1985-06-15												
40	2026-05-28 11:15:38	K-I	MB	153937	1334070-E	SER	mmol/L	 	  3.64	  11.7654	R	M	1985-06-15												
40	2026-05-28 11:23:40	GLUC3	AE	164941	1334073-J	PLA	mg/dL	> RR  115.00	  141.45	  0.22972	R	M	1985-06-16												
40	2026-05-28 11:26:21	LIPC	MB	153937	1334070-E	SER	U/L	 	  59.4	  0.01626	R	M	1985-06-15												
40	2026-05-28 11:31:59	CREJ2	LT	277	1334048-B	SER	mg/dL	 	  0.83	  0.00364	R	M	1960-01-01												
40	2026-05-28 11:33:10	CREJ2	MB	153937	1334070-E	SER	mg/dL	 	  0.77	  0.00344	R	M	1985-06-15												
40	2026-05-28 11:50:22	ALTL	RERUN	1334070-E	3	SER	U/L	 	  84.3	  0.01472	R	X													
40	2026-05-28 11:50:24	ASTL	RERUN	1334070-E	3	SER	U/L	 	  244.1	  0.04391	R	X													
40	2026-05-28 11:50:49	GGTS2	RERUN	1334070-E	3	SER	U/L	 	  873.1	  0.07464	R	X													
40	2026-05-28 11:50:57	ALTL	NJ	22149	1334084-C	SER	U/L	 	  11.5	  0.00132	R	F	1987-08-10												
40	2026-05-28 11:51:07	ASTL	NJ	22149	1334084-C	SER	U/L	 	  17.7	  0.00233	R	F	1987-08-10												
40	2026-05-28 11:51:18	CREJ2	NJ	22149	1334084-C	SER	mg/dL	 	  0.72	  0.00326	R	F	1987-08-10												
40	2026-05-28 11:51:29	UREAL	NJ	22149	1334084-C	SER	mg/dL	< RR  15.00	  14.03	  0.01891	R	F	1987-08-10												
50	2026-05-28 11:56:47	BUN	NJ	22149	1334084-C	SER	mg/dL	< RR  7.0	  6.6	  0.00000	R	F	1987-08-10												
40	2026-05-28 12:52:17	ALTL	SN	160488	1334107-U	SER	U/L	 	  14.3	  0.00185	R	F	1974-04-05												
40	2026-05-28 12:52:19	ASTL	SN	160488	1334107-U	SER	U/L	 	  20.7	  0.00287	R	F	1974-04-05												
40	2026-05-28 12:52:44	CREJ2	SN	160488	1334107-U	SER	mg/dL	 	  0.93	  0.00400	R	F	1974-04-05												
40	2026-05-28 12:52:52	UREAL	SN	160488	1334107-U	SER	mg/dL	 	  30.68	  0.04210	R	F	1974-04-05												
40	2026-05-28 12:53:03	ALTL	KLW	22107	1334077-V	SER	U/L	 	  13.0	  0.00161	R	M	2014-01-15												
40	2026-05-28 12:53:13	ASTL	KLW	22107	1334077-V	SER	U/L	 	  20.3	  0.00280	R	M	2014-01-15												
40	2026-05-28 12:53:24	BILT3	KLW	22107	1334077-V	SER	mg/dL	 	  0.08	  0.00130	R	M	2014-01-15												
40	2026-05-28 12:53:35	CREJ2	KLW	22107	1334077-V	SER	mg/dL	 	  0.52	  0.00258	R	M	2014-01-15												
50	2026-05-28 12:58:09	BUN	SN	160488	1334107-U	SER	mg/dL	 	  14.3	  0.00000	R	F	1974-04-05												
40	2026-05-28 14:14:57	ALTL	BJ	16859	1334118-M	SER	U/L	 	  17.7	  0.00247	R	M	1977-03-02												
40	2026-05-28 14:14:59	ASTL	BJ	16859	1334118-M	SER	U/L	 	  12.1	  0.00128	R	M	1977-03-02												
40	2026-05-28 14:15:24	CREJ2	BJ	16859	1334118-M	SER	mg/dL	 	  0.74	  0.00335	R	M	1977-03-02												
40	2026-05-28 14:15:32	UREAL	BJ	16859	1334118-M	SER	mg/dL	< RR  15.00	  14.94	  0.02017	R	M	1977-03-02												
40	2026-05-28 14:15:43	CRP4	BJ	16859	1334118-M	SER	mg/L	> RR  5.00	  37.63	  0.22691	R	M	1977-03-02												
40	2026-05-28 14:15:54	HB-W3	WS	6537	1334139-M	HEM	mmol/L	 	  7.7275	  0.05284	R	F	1979-01-01												
40	2026-05-28 14:15:54	A1-W3	WS	6537	1334139-M	HEM	mmol/L	 	  0.5367	  0.15980	R	F	1979-01-01												
50	2026-05-28 14:20:49	BUN	BJ	16859	1334118-M	SER	mg/dL	< RR  7.0	  7.0	  0.00000	R	M	1977-03-02												
50	2026-05-28 14:26:30	RWD3	WS	6537	1334139-M	HEM	%	> RR  5.90	  8.50	  0.00000	R	F	1979-01-01												
40	2026-05-28 14:36:54	ALB2	NS	150522	1334090-A	SER	g/dL	 	  4.1	  0.01892	R	M	1997-03-14												
40	2026-05-28 14:36:59	ALTL	NS	150522	1334090-A	SER	U/L	 	  5.8	  0.00028	R	M	1997-03-14												
40	2026-05-28 14:37:08	ASTL	NS	150522	1334090-A	SER	U/L	 	  16.9	  0.00217	R	M	1997-03-14												
40	2026-05-28 14:37:22	BILD2	NS	150522	1334090-A	SER	mg/dl	> RR  0.25	  0.58	  0.00684	R	M	1997-03-14												
40	2026-05-28 14:37:33	BILT3	NS	150522	1334090-A	SER	mg/dL	 	  1.25	  0.00631	R	M	1997-03-14												
40	2026-05-28 14:37:44	CREJ2	NS	150522	1334090-A	SER	mg/dL	 	  1.04	  0.00437	R	M	1997-03-14												
40	2026-05-28 14:38:05	GGTS2	NS	150522	1334090-A	SER	U/L	 	  34.4	  0.00352	R	M	1997-03-14												
40	2026-05-28 14:38:16	LIPC	NS	150522	1334090-A	SER	U/L	 	  50.4	  0.01385	R	M	1997-03-14												
40	2026-05-28 14:38:26	ALP2L	NS	150522	1334090-A	SER	U/L	 	  122.0	  0.02292	R	M	1997-03-14												
40	2026-05-28 14:38:38	NA-I	MA	164750	1334119-S	SER	mmol/L	 	  137.1	  72.4911	R	F	2011-11-24												
40	2026-05-28 14:38:38	K-I	MA	164750	1334119-S	SER	mmol/L	 	  3.54	  11.2866	R	F	2011-11-24												
40	2026-05-28 14:38:38	CL-I	MA	164750	1334119-S	SER	mmol/L	 	  103.6	  129.943	R	F	2011-11-24												
